,species,countryCode,decimalLatitude,decimalLongitude,year
432,Lithobates catesbeianus,KR,34.572865,126.454939,2005.0
433,Lithobates catesbeianus,KR,34.998291,126.432437,2005.0
434,Lithobates catesbeianus,KR,35.784884,127.39034,2005.0
435,Lithobates catesbeianus,KR,35.842977,127.191299,2005.0
436,Lithobates catesbeianus,KR,37.823705,126.421796,2005.0
437,Lithobates catesbeianus,KR,35.288405,129.012407,2003.0
438,Lithobates catesbeianus,KR,35.310733,129.004696,2003.0
439,Lithobates catesbeianus,KR,35.329727,129.207339,2002.0
440,Lithobates catesbeianus,KR,35.495003,129.06118,2003.0
441,Lithobates catesbeianus,KR,36.033713,129.073407,2003.0
442,Lithobates catesbeianus,KR,36.032364,128.994616,2003.0
443,Lithobates catesbeianus,KR,35.775751,129.200811,2001.0
444,Lithobates catesbeianus,KR,34.997642,128.290796,1999.0
445,Lithobates catesbeianus,KR,35.065172,128.280559,1999.0
446,Lithobates catesbeianus,KR,34.964941,128.077911,1999.0
447,Lithobates catesbeianus,KR,35.121173,128.140728,1999.0
448,Lithobates catesbeianus,KR,35.280357,128.048617,2002.0
449,Lithobates catesbeianus,KR,35.29437,128.050018,2002.0
450,Lithobates catesbeianus,KR,35.011478,127.891542,2002.0
451,Lithobates catesbeianus,KR,35.683555,128.402657,1998.0
452,Lithobates catesbeianus,KR,37.027636,126.929031,2009.0
453,Lithobates catesbeianus,KR,35.005061,127.979042,2009.0
454,Lithobates catesbeianus,KR,35.153906,127.958431,2009.0
455,Lithobates catesbeianus,KR,35.047517,127.714589,2009.0
456,Lithobates catesbeianus,KR,35.112061,127.977861,2009.0
457,Lithobates catesbeianus,KR,35.004836,127.904389,2009.0
458,Lithobates catesbeianus,KR,35.067878,127.862147,2009.0
459,Lithobates catesbeianus,KR,35.071886,127.8258,2009.0
460,Lithobates catesbeianus,KR,36.306944,127.238611,2009.0
461,Lithobates catesbeianus,KR,36.483333,127.232222,2009.0
462,Lithobates catesbeianus,KR,34.938778,126.82675,2009.0
463,Lithobates catesbeianus,KR,35.126611,126.287611,2009.0
464,Lithobates catesbeianus,KR,35.140528,126.343972,2009.0
465,Lithobates catesbeianus,KR,35.050917,126.453667,2009.0
466,Lithobates catesbeianus,KR,35.247472,126.581361,2009.0
467,Lithobates catesbeianus,KR,36.4275,126.554945,2009.0
468,Lithobates catesbeianus,KR,34.962278,126.343264,2009.0
469,Lithobates catesbeianus,KR,34.955219,126.2906,2009.0
470,Lithobates catesbeianus,KR,36.45375,127.781917,2009.0
471,Lithobates catesbeianus,KR,36.342611,127.998611,2009.0
472,Lithobates catesbeianus,KR,36.356472,127.953195,2009.0
473,Lithobates catesbeianus,KR,35.866269,129.054919,2012.0
474,Lithobates catesbeianus,KR,35.910089,128.891339,2012.0
475,Lithobates catesbeianus,KR,35.863933,129.036292,2012.0
476,Lithobates catesbeianus,KR,34.382489,126.485094,2012.0
477,Lithobates catesbeianus,KR,33.319667,126.278056,2011.0
478,Lithobates catesbeianus,KR,36.199972,128.185917,2011.0
479,Lithobates catesbeianus,KR,35.813056,126.777778,2011.0
480,Lithobates catesbeianus,KR,35.823611,126.743333,2011.0
481,Lithobates catesbeianus,KR,35.912222,126.805,2011.0
482,Lithobates catesbeianus,KR,35.968056,126.813611,2011.0
483,Lithobates catesbeianus,KR,35.903056,126.862222,2011.0
484,Lithobates catesbeianus,KR,35.929167,126.631667,2011.0
485,Lithobates catesbeianus,KR,35.98,126.691667,2011.0
486,Lithobates catesbeianus,KR,34.410136,126.821947,2011.0
487,Lithobates catesbeianus,KR,35.863242,127.027186,2011.0
488,Lithobates catesbeianus,KR,35.775869,127.052839,2011.0
489,Lithobates catesbeianus,KR,33.258667,126.217306,2011.0
490,Lithobates catesbeianus,KR,36.159083,128.067028,2011.0
491,Lithobates catesbeianus,KR,34.589989,127.232086,2011.0
492,Lithobates catesbeianus,KR,35.953956,127.148194,2011.0
493,Lithobates catesbeianus,KR,35.841222,126.963283,2011.0
494,Lithobates catesbeianus,KR,34.739936,127.188161,2011.0
495,Lithobates catesbeianus,KR,34.634136,126.824122,2011.0
496,Lithobates catesbeianus,KR,36.137319,128.381839,2011.0
497,Lithobates catesbeianus,KR,36.109417,127.505778,2010.0
498,Lithobates catesbeianus,KR,36.161419,127.064056,2010.0
499,Lithobates catesbeianus,KR,36.04055,126.798303,2010.0
500,Lithobates catesbeianus,KR,36.017953,126.776808,2010.0
501,Lithobates catesbeianus,KR,36.042649,126.839719,2010.0
502,Lithobates catesbeianus,KR,36.111422,126.837708,2010.0
503,Lithobates catesbeianus,KR,36.202564,126.941931,2010.0
504,Lithobates catesbeianus,KR,36.033511,126.740419,2010.0
505,Lithobates catesbeianus,KR,36.025308,126.692475,2010.0
506,Lithobates catesbeianus,KR,36.074658,126.662153,2010.0
507,Lithobates catesbeianus,KR,36.119247,126.688806,2010.0
508,Lithobates catesbeianus,KR,36.110803,126.637908,2010.0
509,Lithobates catesbeianus,KR,36.700453,127.307517,2013.0
510,Lithobates catesbeianus,KR,35.560278,126.768883,2013.0
511,Lithobates catesbeianus,KR,35.698217,127.024528,2013.0
512,Lithobates catesbeianus,KR,35.744056,127.137128,2013.0
513,Lithobates catesbeianus,KR,35.009658,127.939239,2009.0
514,Lithobates catesbeianus,KR,35.174625,127.9128,2009.0
515,Lithobates catesbeianus,KR,35.157511,127.880736,2009.0
516,Lithobates catesbeianus,KR,35.127911,127.983489,2009.0
517,Lithobates catesbeianus,KR,35.082533,127.928303,2009.0
518,Lithobates catesbeianus,KR,35.026775,127.882914,2009.0
519,Lithobates catesbeianus,KR,35.216325,127.92127,2009.0
520,Lithobates catesbeianus,KR,35.040242,127.840408,2009.0
521,Lithobates catesbeianus,KR,35.313014,128.075525,2002.0
522,Lithobates catesbeianus,KR,35.640116,128.481265,1998.0
523,Lithobates catesbeianus,KR,35.67552,128.330138,2000.0
524,Lithobates catesbeianus,KR,34.500968,126.372836,1998.0
525,Lithobates catesbeianus,KR,34.51027,126.256349,1998.0
526,Lithobates catesbeianus,KR,34.736532,126.509277,2003.0
527,Lithobates catesbeianus,KR,35.132914,127.142278,2000.0
528,Lithobates catesbeianus,KR,34.849641,126.522916,2003.0
529,Lithobates catesbeianus,KR,35.650312,127.027271,2001.0
530,Lithobates catesbeianus,KR,35.285689,126.590743,1998.0
531,Lithobates catesbeianus,KR,36.281161,128.715868,2000.0
532,Lithobates catesbeianus,KR,36.350107,128.768572,2000.0
533,Lithobates catesbeianus,KR,36.34726,127.99344,1999.0
534,Lithobates catesbeianus,KR,36.564964,126.331849,2001.0
535,Lithobates catesbeianus,KR,35.608896,129.335174,2004.0
536,Lithobates catesbeianus,KR,35.583518,129.304357,2004.0
537,Lithobates catesbeianus,KR,35.853153,128.829087,2004.0
538,Lithobates catesbeianus,KR,35.695807,129.204108,2004.0
539,Lithobates catesbeianus,KR,35.875296,128.938259,2004.0
540,Lithobates catesbeianus,KR,35.864226,128.878255,2004.0
541,Lithobates catesbeianus,KR,35.911625,128.931132,2004.0
542,Lithobates catesbeianus,KR,35.813966,128.82713,2004.0
543,Lithobates catesbeianus,KR,35.899002,129.001975,2004.0
544,Lithobates catesbeianus,KR,34.436705,126.148013,2004.0
545,Lithobates catesbeianus,KR,35.432504,128.108597,2004.0
546,Lithobates catesbeianus,KR,35.511026,128.045173,2004.0
547,Lithobates catesbeianus,KR,35.490215,128.395414,2004.0
548,Lithobates catesbeianus,KR,35.389249,128.427226,2004.0
549,Lithobates catesbeianus,KR,35.463406,128.337644,2004.0
550,Lithobates catesbeianus,KR,35.28213,128.17413,2008.0
551,Lithobates catesbeianus,KR,35.338809,128.461512,2008.0
552,Lithobates catesbeianus,KR,35.318829,128.153829,2008.0
553,Lithobates catesbeianus,KR,36.653487,127.318156,2008.0
554,Lithobates catesbeianus,KR,35.299386,128.241952,2008.0
555,Lithobates catesbeianus,KR,35.303236,127.968441,2008.0
556,Lithobates catesbeianus,KR,35.343809,128.604222,2008.0
557,Lithobates catesbeianus,KR,35.294454,128.598334,2008.0
558,Lithobates catesbeianus,KR,36.580862,128.323726,2008.0
559,Lithobates catesbeianus,KR,36.608779,128.350254,2008.0
560,Lithobates catesbeianus,KR,35.358723,128.470455,2008.0
561,Lithobates catesbeianus,KR,35.425349,127.539231,2008.0
562,Lithobates catesbeianus,KR,35.401746,128.422654,2008.0
563,Lithobates catesbeianus,KR,35.439686,128.449484,2008.0
564,Lithobates catesbeianus,KR,35.120252,128.838259,2008.0
565,Lithobates catesbeianus,KR,35.413745,128.439235,2008.0
566,Lithobates catesbeianus,KR,35.395775,128.458484,2008.0
567,Lithobates catesbeianus,KR,35.451068,127.769802,2008.0
568,Lithobates catesbeianus,KR,35.12828,128.947027,2008.0
569,Lithobates catesbeianus,KR,35.294025,128.029485,2008.0
570,Lithobates catesbeianus,KR,35.26529,128.115921,2008.0
571,Lithobates catesbeianus,KR,35.145028,128.928168,2008.0
572,Lithobates catesbeianus,KR,36.527363,127.411315,2008.0
573,Lithobates catesbeianus,KR,36.569274,127.401371,2008.0
574,Lithobates catesbeianus,KR,35.284953,128.321302,2008.0
575,Lithobates catesbeianus,KR,35.726937,129.169474,2007.0
576,Lithobates catesbeianus,KR,35.68497,129.209832,2007.0
577,Lithobates catesbeianus,KR,35.612866,129.120452,2007.0
578,Lithobates catesbeianus,KR,35.610061,129.142339,2007.0
579,Lithobates catesbeianus,KR,35.724299,129.333071,2007.0
580,Lithobates catesbeianus,KR,35.628171,129.279549,2007.0
581,Lithobates catesbeianus,KR,35.563845,129.290243,2007.0
582,Lithobates catesbeianus,KR,37.68697,126.308346,2007.0
583,Lithobates catesbeianus,KR,37.528356,126.460011,2007.0
584,Lithobates catesbeianus,KR,35.513124,128.711488,2007.0
585,Lithobates catesbeianus,KR,37.668059,126.518774,2007.0
586,Lithobates catesbeianus,KR,36.671423,126.313662,2007.0
587,Lithobates catesbeianus,KR,35.284723,127.023058,2007.0
588,Lithobates catesbeianus,KR,35.29203,127.341332,2007.0
589,Lithobates catesbeianus,KR,35.424958,127.149876,2007.0
590,Lithobates catesbeianus,KR,35.317471,127.359331,2007.0
591,Lithobates catesbeianus,KR,35.256422,127.145628,2007.0
592,Lithobates catesbeianus,KR,35.424986,127.149737,2007.0
593,Lithobates catesbeianus,KR,35.405396,126.435917,2007.0
594,Lithobates catesbeianus,KR,35.446143,126.773364,2007.0
595,Lithobates catesbeianus,KR,35.27867,126.692973,2007.0
596,Lithobates catesbeianus,KR,35.285865,126.593692,2007.0
597,Lithobates catesbeianus,KR,35.294781,126.654026,2007.0
598,Lithobates catesbeianus,KR,36.930985,126.457982,2006.0
599,Lithobates catesbeianus,KR,36.870709,126.902163,2006.0
600,Lithobates catesbeianus,KR,35.730789,127.85395,2006.0
601,Lithobates catesbeianus,KR,35.531917,126.918479,2006.0
602,Lithobates catesbeianus,KR,35.576357,126.908479,2006.0
603,Lithobates catesbeianus,KR,35.605798,126.923478,2006.0
604,Lithobates catesbeianus,KR,35.62422,126.649004,2006.0
605,Lithobates catesbeianus,KR,35.640171,126.674199,2006.0
606,Lithobates catesbeianus,KR,35.69067,126.676509,2006.0
607,Lithobates catesbeianus,KR,35.655044,126.51804,2006.0
608,Lithobates catesbeianus,KR,35.595158,126.491433,2006.0
609,Lithobates catesbeianus,KR,35.866544,129.088716,2005.0
610,Lithobates catesbeianus,KR,35.90291,129.146402,2005.0
611,Lithobates catesbeianus,KR,35.906138,129.089171,2005.0
612,Lithobates catesbeianus,KR,35.920721,129.062978,2005.0
613,Lithobates catesbeianus,KR,35.975714,129.066094,2005.0
614,Lithobates catesbeianus,KR,35.212241,128.464028,2005.0
615,Lithobates catesbeianus,KR,35.348468,128.477664,2005.0
616,Lithobates catesbeianus,KR,35.326863,128.471325,2005.0
617,Lithobates catesbeianus,KR,35.367747,128.466183,2005.0
618,Lithobates catesbeianus,KR,35.033498,126.471354,2005.0
619,Lithobates catesbeianus,KR,34.990922,126.674536,2005.0
620,Lithobates catesbeianus,KR,35.78794,127.390591,2005.0
621,Lithobates catesbeianus,KR,35.866979,127.481907,2005.0
622,Lithobates catesbeianus,KR,35.688054,126.920591,2005.0
623,Lithobates catesbeianus,KR,37.057393,128.175158,2005.0
624,Lithobates catesbeianus,KR,35.370257,128.903263,2003.0
625,Lithobates catesbeianus,KR,35.374721,128.915444,2003.0
626,Lithobates catesbeianus,KR,35.433227,128.845585,2003.0
627,Lithobates catesbeianus,KR,35.507675,129.094646,2003.0
628,Lithobates catesbeianus,KR,35.534449,129.092661,2003.0
629,Lithobates catesbeianus,KR,35.454264,128.905471,2003.0
630,Lithobates catesbeianus,KR,35.568159,128.882101,2003.0
631,Lithobates catesbeianus,KR,35.863526,129.073786,2003.0
632,Lithobates catesbeianus,KR,35.896546,129.042899,2003.0
633,Lithobates catesbeianus,KR,35.846727,129.000173,2003.0
634,Lithobates catesbeianus,KR,35.76219,129.303472,2002.0
635,Lithobates catesbeianus,KR,34.943533,128.184745,1999.0
636,Lithobates catesbeianus,KR,34.970242,128.073822,1999.0
637,Lithobates catesbeianus,KR,35.288315,128.566264,2003.0
638,Lithobates catesbeianus,KR,35.186869,127.996564,2002.0
639,Lithobates catesbeianus,KR,35.23016,128.06401,2002.0
640,Lithobates catesbeianus,KR,35.235114,128.013485,2002.0
641,Lithobates catesbeianus,KR,35.036129,127.848877,2002.0
642,Lithobates catesbeianus,KR,35.158779,127.64872,1999.0
643,Lithobates catesbeianus,KR,34.824704,126.092217,2003.0
644,Lithobates catesbeianus,KR,35.035642,126.91245,2000.0
645,Lithobates catesbeianus,KR,35.343008,127.278944,1999.0
646,Lithobates catesbeianus,KR,35.232351,126.906656,2000.0
647,Lithobates catesbeianus,KR,35.46167,126.890724,2000.0
648,Lithobates catesbeianus,KR,35.427189,126.700281,2013.0
649,Lithobates catesbeianus,KR,35.724853,126.944689,2013.0
650,Lithobates catesbeianus,KR,35.085581,127.744206,2009.0
651,Lithobates catesbeianus,KR,35.097514,127.805695,2009.0
652,Lithobates catesbeianus,KR,35.066631,127.91725,2009.0
653,Lithobates catesbeianus,KR,35.027392,127.929158,2009.0
654,Lithobates catesbeianus,KR,35.044011,127.900428,2009.0
655,Lithobates catesbeianus,KR,35.217089,127.92042,2009.0
656,Lithobates catesbeianus,KR,35.183342,127.921722,2009.0
657,Lithobates catesbeianus,KR,35.044244,127.841972,2009.0
658,Lithobates catesbeianus,KR,34.915019,126.552778,2009.0
659,Lithobates catesbeianus,KR,34.889778,126.767695,2009.0
660,Lithobates catesbeianus,KR,34.807639,126.641222,2009.0
661,Lithobates catesbeianus,KR,35.149639,126.338139,2009.0
662,Lithobates catesbeianus,KR,35.099167,126.467972,2009.0
663,Lithobates catesbeianus,KR,35.049917,126.454556,2009.0
664,Lithobates catesbeianus,KR,35.099056,126.316139,2009.0
665,Lithobates catesbeianus,KR,35.196722,126.484417,2009.0
666,Lithobates catesbeianus,KR,35.155111,126.432722,2009.0
667,Lithobates catesbeianus,KR,35.00425,126.597306,2009.0
668,Lithobates catesbeianus,KR,36.322778,126.581556,2009.0
669,Lithobates catesbeianus,KR,35.063694,126.834806,2009.0
670,Lithobates catesbeianus,KR,36.454036,127.83792,2009.0
671,Lithobates catesbeianus,KR,36.304167,127.877361,2009.0
672,Lithobates catesbeianus,KR,36.309361,127.953528,2009.0
673,Lithobates catesbeianus,KR,35.020556,126.938722,2009.0
674,Lithobates catesbeianus,KR,35.887044,128.956728,2012.0
675,Lithobates catesbeianus,KR,34.396733,126.606828,2012.0
676,Lithobates catesbeianus,KR,36.032278,128.212167,2011.0
677,Lithobates catesbeianus,KR,36.076139,128.339694,2011.0
678,Lithobates catesbeianus,KR,36.239056,128.172417,2011.0
679,Lithobates catesbeianus,KR,35.830556,126.769444,2011.0
680,Lithobates catesbeianus,KR,35.824444,126.741667,2011.0
681,Lithobates catesbeianus,KR,35.9975,126.846389,2011.0
682,Lithobates catesbeianus,KR,35.947222,126.729722,2011.0
683,Lithobates catesbeianus,KR,36.063889,128.8875,2011.0
684,Lithobates catesbeianus,KR,34.592519,127.306514,2011.0
685,Lithobates catesbeianus,KR,36.182569,128.681142,2011.0
686,Lithobates catesbeianus,KR,35.968922,127.141722,2011.0
687,Lithobates catesbeianus,KR,35.942142,127.029083,2011.0
688,Lithobates catesbeianus,KR,34.693067,126.759739,2011.0
689,Lithobates catesbeianus,KR,36.429347,128.60695,2010.0
690,Lithobates catesbeianus,KR,36.366742,128.484864,2010.0
691,Lithobates catesbeianus,KR,36.166097,127.344872,2010.0
692,Lithobates catesbeianus,KR,36.007698,127.12034,2010.0
693,Lithobates catesbeianus,KR,36.244414,127.101122,2010.0
694,Lithobates catesbeianus,KR,36.117039,126.883356,2010.0
695,Lithobates catesbeianus,KR,36.093411,126.813169,2010.0
696,Lithobates catesbeianus,KR,36.140353,126.986731,2010.0
697,Lithobates catesbeianus,KR,36.141574,126.872397,2010.0
698,Lithobates catesbeianus,KR,36.142722,126.807356,2010.0
699,Lithobates catesbeianus,KR,36.138931,126.751488,2010.0
700,Lithobates catesbeianus,KR,36.213789,126.636264,2010.0
701,Lithobates catesbeianus,KR,35.17595,128.320231,2010.0
702,Lithobates catesbeianus,KR,35.041047,128.052832,2010.0
703,Lithobates catesbeianus,KR,35.281387,128.182297,2008.0
704,Lithobates catesbeianus,KR,35.405279,129.278635,2008.0
705,Lithobates catesbeianus,KR,35.344097,128.217946,2008.0
706,Lithobates catesbeianus,KR,35.2709,128.492815,2008.0
707,Lithobates catesbeianus,KR,36.575032,128.169173,2008.0
708,Lithobates catesbeianus,KR,35.309145,128.243307,2008.0
709,Lithobates catesbeianus,KR,35.255041,128.548561,2008.0
710,Lithobates catesbeianus,KR,35.43466,128.57164,2008.0
711,Lithobates catesbeianus,KR,35.407468,128.507924,2008.0
712,Lithobates catesbeianus,KR,35.372083,128.465011,2008.0
713,Lithobates catesbeianus,KR,35.429449,128.032551,2008.0
714,Lithobates catesbeianus,KR,35.309034,128.37988,2008.0
715,Lithobates catesbeianus,KR,35.486684,127.880989,2008.0
716,Lithobates catesbeianus,KR,35.411106,128.384657,2008.0
717,Lithobates catesbeianus,KR,35.33787,128.092779,2008.0
718,Lithobates catesbeianus,KR,36.690372,127.528053,2008.0
719,Lithobates catesbeianus,KR,35.248294,128.847063,2008.0
720,Lithobates catesbeianus,KR,35.468099,128.344743,2008.0
721,Lithobates catesbeianus,KR,35.354509,128.076176,2008.0
722,Lithobates catesbeianus,KR,35.322657,128.039529,2008.0
723,Lithobates catesbeianus,KR,35.287953,128.436098,2008.0
724,Lithobates catesbeianus,KR,35.138862,128.92289,2008.0
725,Lithobates catesbeianus,KR,35.304784,128.302276,2008.0
726,Lithobates catesbeianus,KR,35.344532,128.695214,2008.0
727,Lithobates catesbeianus,KR,35.465916,128.203583,2008.0
728,Lithobates catesbeianus,KR,35.673471,129.167197,2007.0
729,Lithobates catesbeianus,KR,35.684359,129.210471,2007.0
730,Lithobates catesbeianus,KR,35.613311,129.155699,2007.0
731,Lithobates catesbeianus,KR,35.622588,129.27616,2007.0
732,Lithobates catesbeianus,KR,37.705728,126.300848,2007.0
733,Lithobates catesbeianus,KR,37.67697,126.185568,2007.0
734,Lithobates catesbeianus,KR,37.813358,126.267515,2007.0
735,Lithobates catesbeianus,KR,37.827524,126.428906,2007.0
736,Lithobates catesbeianus,KR,35.386797,127.374884,2007.0
737,Lithobates catesbeianus,KR,35.308194,127.182679,2007.0
738,Lithobates catesbeianus,KR,35.262118,126.503859,2007.0
739,Lithobates catesbeianus,KR,35.480841,126.590114,2007.0
740,Lithobates catesbeianus,KR,35.314367,126.428387,2007.0
741,Lithobates catesbeianus,KR,35.321922,126.590942,2007.0
742,Lithobates catesbeianus,KR,35.366339,126.534417,2007.0
743,Lithobates catesbeianus,KR,35.310753,126.829222,2007.0
744,Lithobates catesbeianus,KR,35.362923,126.491304,2007.0
745,Lithobates catesbeianus,KR,36.9835,126.528946,2006.0
746,Lithobates catesbeianus,KR,36.773911,126.259027,2006.0
747,Lithobates catesbeianus,KR,36.89873,126.3053,2006.0
748,Lithobates catesbeianus,KR,36.900535,126.218197,2006.0
749,Lithobates catesbeianus,KR,35.51187,128.044324,2006.0
750,Lithobates catesbeianus,KR,35.544415,126.860984,2006.0
751,Lithobates catesbeianus,KR,35.629405,126.776824,2006.0
752,Lithobates catesbeianus,KR,35.671068,126.825152,2006.0
753,Lithobates catesbeianus,KR,35.613072,126.600938,2006.0
754,Lithobates catesbeianus,KR,35.687321,126.554324,2006.0
755,Lithobates catesbeianus,KR,35.940403,128.417767,2005.0
756,Lithobates catesbeianus,KR,35.948868,128.419217,2005.0
757,Lithobates catesbeianus,KR,35.990333,129.062193,2005.0
758,Lithobates catesbeianus,KR,35.102977,128.591331,2005.0
759,Lithobates catesbeianus,KR,35.109629,128.520172,2005.0
760,Lithobates catesbeianus,KR,35.22712,128.446809,2005.0
761,Lithobates catesbeianus,KR,35.257558,128.469511,2005.0
762,Lithobates catesbeianus,KR,35.35009,128.46897,2005.0
763,Lithobates catesbeianus,KR,35.374729,128.464062,2005.0
764,Lithobates catesbeianus,KR,34.57273,126.376605,2005.0
765,Lithobates catesbeianus,KR,34.533522,127.146738,2005.0
766,Lithobates catesbeianus,KR,34.908301,127.538859,2005.0
767,Lithobates catesbeianus,KR,37.039065,127.475,
